name,price,specs,ram_gb,display_inch,camera_mp,battery_mah
realme GT 6T 5G,26999.0,"['8 GB RAM | 256 GB ROM', '17.22 cm (6.78 inch) Display', '50MP Rear Camera', '5500 mAh Battery', '1 Year']",8.0,6.78,50.0,5500.0
realme 12+ 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme GT 6T 5G,30999.0,"['12 GB RAM | 512 GB ROM', '17.22 cm (6.78 inch) Display', '50MP Rear Camera', '5500 mAh Battery', '1 Year']",12.0,6.78,50.0,5500.0
realme 12 Pro+ 5G,21999.0,"['8 GB RAM | 128 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP + 64MP | 32MP Front Camera', '5000 mAh Battery', 'Snapdragon 7s Gen 2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.7,50.0,5000.0
realme GT 6T 5G,23499.0,"['8 GB RAM | 128 GB ROM', '17.22 cm (6.78 inch) Display', '50MP Rear Camera', '5500 mAh Battery', '1 Year']",8.0,6.78,50.0,5500.0
realme 13 Pro 5G,23999.0,"['8 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP + 2MP | 32MP Front Camera', '5200 mAh Battery', 'Snapdragon 7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.7,50.0,5200.0
realme 12 Pro+ 5G,29990.0,"['8 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP + 64MP | 32MP Front Camera', '5000 mAh Battery', 'Snapdragon 7s Gen 2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.7,50.0,5000.0
realme 12 5G,20999.0,"['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '17.07 cm (6.72 inch) Full HD+ Display', '108MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Dimensity 6100+ Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",6.0,6.72,108.0,5000.0
realme 12 5G,21000.0,"['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '17.07 cm (6.72 inch) Full HD+ Display', '108MP + 2MP | 8MP Front Camera', '5000 mAh Battery', 'Dimensity 6100+ Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",6.0,6.72,108.0,5000.0
realme GT NEO 3,24418.0,"['12 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP + 2MP | 16MP Front Camera', '4500 mAh Lithium Ion Battery', 'Mediatek Dimensity 8100 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",12.0,6.7,50.0,4500.0
realme GT Neo 3T,33999.0,"['8 GB RAM | 256 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",8.0,6.62,64.0,5000.0
realme GT Neo 3T,33999.0,"['8 GB RAM | 256 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",8.0,6.62,64.0,5000.0
realme 14 Pro 5G,22999.0,"['8 GB RAM | 128 GB ROM', '17.2 cm (6.77 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.77,50.0,6000.0
realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor,22990.0,"['8 GB RAM | 256 GB ROM', '17.07 cm (6.72 inch) Full HD+ Display', '50MP + 2MP', '5000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.72,,5000.0
realme P1 5G,20999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,22999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,21999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,21999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,22999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme GT Neo 3T,31999.0,"['8 GB RAM | 128 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",8.0,6.62,64.0,5000.0
realme 13 Pro 5G,25480.0,"['12 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP + 2MP | 32MP Front Camera', '5200 mAh Battery', 'Snapdragon 7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.7,50.0,5200.0
realme 14T 5G,22999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme 14T 5G,22999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme 14T 5G,20699.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme 14T 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme 14T 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme 14T 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '6000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,6000.0
realme GT Neo 3T,33999.0,"['8 GB RAM | 256 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",8.0,6.62,64.0,5000.0
realme GT Neo 3T,31999.0,"['8 GB RAM | 128 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",8.0,6.62,64.0,5000.0
realme P1 Speed 5G,21999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 Speed 5G,21999.0,"['8 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 Speed 5G,20999.0,"['12 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.67,50.0,5000.0
realme P1 Speed 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 Speed 5G,20999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,21999.0,"['8 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.67,50.0,5000.0
realme P1 5G,20999.0,"['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",6.0,6.67,50.0,5000.0
realme P1 5G,20999.0,"['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",6.0,6.67,50.0,5000.0
realme P1 5G,20999.0,"['6 GB RAM | 128 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7050 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",6.0,6.67,50.0,5000.0
realme P2 Pro 5G,23999.0,"['12 GB RAM | 512 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.7,50.0,5200.0
realme P1 Speed 5G,20999.0,"['12 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '16.94 cm (6.67 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 7300 Energy Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.67,50.0,5000.0
realme 13 5G,20999.0,"['12 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '17.07 cm (6.72 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.72,50.0,5000.0
realme P2 Pro 5G,27999.0,"['12 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.7,50.0,5200.0
realme P2 Pro 5G,25999.0,"['8 GB RAM | 128 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.7,50.0,5200.0
realme P2 Pro 5G,25999.0,"['8 GB RAM | 128 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.7,50.0,5200.0
realme 13 5G,20999.0,"['12 GB RAM | 256 GB ROM | Expandable Upto 2 TB', '17.07 cm (6.72 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.72,50.0,5000.0
realme P2 Pro 5G,27999.0,"['12 GB RAM | 256 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.7,50.0,5200.0
realme GT Neo 3T,22990.0,"['6 GB RAM | 128 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",6.0,6.62,64.0,5000.0
realme 13 5G Up to 18GB Dynamic RAM | AI Dual Camera | Dimensity 6300 Processor,22999.0,"['8 GB RAM | 256 GB ROM', '17.07 cm (6.72 inch) Full HD+ Display', '50MP + 2MP | 16MP Front Camera', '5000 mAh Battery', 'Dimensity 6300 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",8.0,6.72,50.0,5000.0
realme GT Neo 3T,20999.0,"['6 GB RAM | 128 GB ROM', '16.81 cm (6.62 inch) Full HD+ AMOLED Display', '64MP + 8MP + 2MP | 16MP Front Camera', '5000 mAh Lithium Ion Battery', 'Qualcomm Snapdragon 870 Processor', '1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories']",6.0,6.62,64.0,5000.0
realme 14T 5G,20999.0,"['8 GB RAM | 128 GB ROM', '19.48 cm (7.67 inch) Display', '50MP Rear Camera', '6000 mAh Battery', '1 year HANDSET 6 month ACCESSORIES']",8.0,7.67,50.0,6000.0
realme P2 Pro 5G,23999.0,"['12 GB RAM | 512 GB ROM', '17.02 cm (6.7 inch) Full HD+ Display', '50MP + 8MP | 32MP Front Camera', '5200 mAh Battery', '7s Gen2 Processor', '1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories']",12.0,6.7,50.0,5200.0
